,Unnamed: 0,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,Sprachebene,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
985,1476,,,masaniello,,,,ER,negativ,230712.0,CATMA_76E272E5-075A-4F9D-B960-66CD5A4C7FA6,28,Emotionen des Leids,negativ,230571.0,Leid,"Ich wende meine Kunst an / so weit sich mein Vermögen erstrecket; allein es ist mein Unglück / daß ich das rechte Stücke nicht erfinden kan.
","['Ich', 'wende', 'meine', 'Kunst', 'an', '/', 'so', 'weit', 'sich', 'mein', 'Vermögen', 'erstrecket', ';', 'allein', 'es', 'ist', 'mein', 'Unglück', '/', 'daß', 'ich', 'das', 'rechte', 'Stücke', 'nicht', 'erfinden', 'kan', '.']"
986,1477,,,,,,,ER,negativ,230857.0,CATMA_88A7B3DB-27ED-4DF2-9951-71611C30FB8A,16,Emotionen der Ablehnung,negativ,230766.0,Abscheu,"und darnach wil ich deinen Kopff in hundert Stücke schmeissen / gieb her dein Clavicimbel.
","['und', 'darnach', 'wil', 'ich', 'deinen', 'Kopff', 'in', 'hundert', 'Stücke', 'schmeissen', '/', 'gieb', 'her', 'dein', 'Clavicimbel', '.']"
987,1478,flavio,,,,,,ER,Emotionale Bewegtheit,231045.0,CATMA_DC742D62-8C89-4FE8-B8A3-A0A25A0FB207,7,Emotionale Bewegtheit,Emotionale Bewegtheit,231007.0,Emotionale Bewegtheit,"Was muß dieser neue Lermen bedeuten?

","['Was', 'muß', 'dieser', 'neue', 'Lermen', 'bedeuten', '?']"
988,1479,roberto,,,,,,ER,negativ,231153.0,CATMA_D4146AFE-24B7-47C9-954B-E6A8A76CA80D,18,Emotionen der Angst,negativ,231054.0,Angst,"Ein neues Unglück über Neapolis. Der Oberste rühret selbst die Drommel / wer wil ungehorsam seyn ?
","['Ein', 'neues', 'Unglück', 'über', 'Neapolis', '.', 'Der', 'Oberste', 'rühret', 'selbst', 'die', 'Drommel', '/', 'wer', 'wil', 'ungehorsam', 'seyn', '?']"
989,1480,flavio,,,,,,ER,negativ,231237.0,CATMA_811EFD55-AFE3-4201-A599-207FB8B07B20_0,16,Emotionen der Angst,negativ,231162.0,Angst,Er setzt uns auff die Probe / ob wir Lust haben unsere Köpffe zu verlieren.,"['Er', 'setzt', 'uns', 'auff', 'die', 'Probe', '/', 'ob', 'wir', 'Lust', 'haben', 'unsere', 'Köpffe', 'zu', 'verlieren', '.']"
990,1481,flavio,,,,,,ER,negativ,231238.0,CATMA_811EFD55-AFE3-4201-A599-207FB8B07B20_1,1,Emotionen der Angst,negativ,231236.0,Angst,".
",['.']
991,1482,masaniello,,,,,,ER,negativ,231313.0,CATMA_ABBD814F-5EB1-470C-AAD5-425C27B6BA19,14,Emotionen der Ablehnung,negativ,231251.0,Abscheu,Heran ihr Hunde / wisset ihr nicht / wer euch zu befehlen hat?,"['Heran', 'ihr', 'Hunde', '/', 'wisset', 'ihr', 'nicht', '/', 'wer', 'euch', 'zu', 'befehlen', 'hat', '?']"
992,1483,,,masaniello,,,nur auf Sprachebene,ER,positiv,231363.0,CATMA_712E2AA2-3505-441B-AA4B-09F65F78B49E,7,Emotionen der Zuneigung,positiv,231323.0,Verehrung,"Hier sind wir als unterthänige Diener.

","['Hier', 'sind', 'wir', 'als', 'unterthänige', 'Diener', '.']"
993,1484,masaniello,,,,,,ER,negativ,231428.0,CATMA_A6129114-9C9C-49D7-BEC6-2CEE2FC889D9,6,Emotionen der Ablehnung,negativ,231401.0,Abscheu,Dir gewiß / du Lumpen-Hund.,"['Dir', 'gewiß', '/', 'du', 'Lumpen-Hund', '.']"
994,1485,roberto,,masaniello,,,nur auf Sprachebene,ER,positiv,231456.0,CATMA_FBDDFA5A-ED6E-4107-AC60-21B6DD2321F2,4,Emotionen der Zuneigung,positiv,231439.0,Verehrung,"Wir sind Diener.
","['Wir', 'sind', 'Diener', '.']"
995,1486,,,,,,,ER,negativ,231524.0,CATMA_16713F55-2C32-4833-85E7-B79C6373B060,12,Emotionen der Ablehnung,negativ,231470.0,Abscheu,"hr solt wissen / daß ich Macht habe euch zu straffen.
","['hr', 'solt', 'wissen', '/', 'daß', 'ich', 'Macht', 'habe', 'euch', 'zu', 'straffen', '.']"
996,1487,flavio,,masaniello,,,nur auf Sprachebene,ER,positiv,231569.0,CATMA_2E48A9C2-6941-4639-8224-4637C35B5693,7,Emotionen der Zuneigung,positiv,231533.0,Verehrung,"Unser Leben steht in seiner Gewalt.
","['Unser', 'Leben', 'steht', 'in', 'seiner', 'Gewalt', '.']"
997,1488,roberto,,,,,,ER,positiv,231648.0,CATMA_5BC4FA62-E801-4436-9133-F403157487DF,14,Emotionen der Zuneigung,positiv,231579.0,Verehrung,"Und wir demüthigen uns vor ihm / als vor einem Herren von Neapolis.

","['Und', 'wir', 'demüthigen', 'uns', 'vor', 'ihm', '/', 'als', 'vor', 'einem', 'Herren', 'von', 'Neapolis', '.']"
998,1489,,,,,,,ER,positiv,232104.0,CATMA_F29D1673-5B53-42A4-B5B8-AE9134D762BD,44,Emotionen der Freude,positiv,231887.0,Freude,"Da hastu den Lumpen-Quarck / und zum Possen wil ich dich zu einem Fürsten machen. Gleich diesen Augenblick / mache dich nach A versa, und nim diese zwey Zeugen mit / daß sie wissen / wer dich zum Fürsten gemacht hat.
","['Da', 'hastu', 'den', 'Lumpen-Quarck', '/', 'und', 'zum', 'Possen', 'wil', 'ich', 'dich', 'zu', 'einem', 'Fürsten', 'machen', '.', 'Gleich', 'diesen', 'Augenblick', '/', 'mache', 'dich', 'nach', 'A', 'versa', ',', 'und', 'nim', 'diese', 'zwey', 'Zeugen', 'mit', '/', 'daß', 'sie', 'wissen', '/', 'wer', 'dich', 'zum', 'Fürsten', 'gemacht', 'hat', '.']"
999,1490,,,,,,,ER,positiv,232356.0,CATMA_DC92BA3C-FE70-4A4A-9FED-96D950178B2A,44,Emotionen der Freude,positiv,232151.0,Freude,"Du solst nicht gehen: du solst eines mit mir sauffen / und solst in der See mit mir baden / und aus deiner Drommel müssen wir des Königes Gesundheit sauffen. Fort! wer mir nicht folgt / der ist des Todes.
","['Du', 'solst', 'nicht', 'gehen', ':', 'du', 'solst', 'eines', 'mit', 'mir', 'sauffen', '/', 'und', 'solst', 'in', 'der', 'See', 'mit', 'mir', 'baden', '/', 'und', 'aus', 'deiner', 'Drommel', 'müssen', 'wir', 'des', 'Königes', 'Gesundheit', 'sauffen', '.', 'Fort', '!', 'wer', 'mir', 'nicht', 'folgt', '/', 'der', 'ist', 'des', 'Todes', '.']"
1000,1491,masaniello,,,,,,ER,negativ,232812.0,CATMA_948FAF16-6D14-4417-A50A-62E4D896CB90,12,Emotionen der Ablehnung,negativ,232749.0,Abscheu,"Du Lotter-Bube / wer heist dich auff der Gassen herum lauffen?
","['Du', 'Lotter-Bube', '/', 'wer', 'heist', 'dich', 'auff', 'der', 'Gassen', 'herum', 'lauffen', '?']"
1001,1492,,,,,,,ER,negativ,233425.0,CATMA_68A623E0-7F1C-4F54-B3E7-E3F91EEADAA3,35,Emotionen der Ablehnung,negativ,233235.0,Abscheu,"Wo wilstu hinlauffen? Weistu nicht / daß ich Pabst bin / und daß ich deinen Schabehälsichten PRAELAten selber befehlen kan ? O du Schwein-Kopff / daß ich dir nicht den Bart außriuffen soll.
","['Wo', 'wilstu', 'hinlauffen', '?', 'Weistu', 'nicht', '/', 'daß', 'ich', 'Pabst', 'bin', '/', 'und', 'daß', 'ich', 'deinen', 'Schabehälsichten', 'PRAELAten', 'selber', 'befehlen', 'kan', '?', 'O', 'du', 'Schwein-Kopff', '/', 'daß', 'ich', 'dir', 'nicht', 'den', 'Bart', 'außriuffen', 'soll', '.']"
1002,1493,vitale,,,,,,ER,negativ,233655.0,CATMA_520D44D2-5B12-4A95-9A79-61E2DBB00838,15,Emotionen des Leids,negativ,233575.0,Mitleid,"Mein Herr / er lasse sich doch bewegen / und schone dieses unschuldigen Mannes.
","['Mein', 'Herr', '/', 'er', 'lasse', 'sich', 'doch', 'bewegen', '/', 'und', 'schone', 'dieses', 'unschuldigen', 'Mannes', '.']"
1003,1494,bravo,,,,,,ER,negativ,233770.0,CATMA_24477E46-F335-4549-9EE0-8B8F9083C1C4,20,Emotionen der Angst,negativ,233663.0,Angst,"Wenn wir den Haß der Weltlichen und Geistlichen über uns laden wollen / so müssen wir wohl verlohren seyn.
","['Wenn', 'wir', 'den', 'Haß', 'der', 'Weltlichen', 'und', 'Geistlichen', 'über', 'uns', 'laden', 'wollen', '/', 'so', 'müssen', 'wir', 'wohl', 'verlohren', 'seyn', '.']"
1004,1495,masaniello,,,,,,ER,negativ,233816.0,CATMA_2C518BA1-F7B0-40EC-B4EC-227DD090D899,7,Emotionen der Ablehnung,negativ,233783.0,Abscheu,"Ihr Hunds-Buben / wer seyd ihr ?
","['Ihr', 'Hunds-Buben', '/', 'wer', 'seyd', 'ihr', '?']"
1005,1496,,,masaniello,,,,ER,positiv,234002.0,CATMA_623767E6-CDF0-47A0-B828-5B43752FA906,9,Emotionen der Zuneigung,positiv,233961.0,Verehrung,"Das wil ich thun als ein ehrlicher Kerl.
","['Das', 'wil', 'ich', 'thun', 'als', 'ein', 'ehrlicher', 'Kerl', '.']"
1006,1497,,,,,,,ER,negativ,234216.0,CATMA_D7991213-0C53-4437-9917-F4BF94A5AC81,10,Emotionen des Leids,negativ,234168.0,Leid,"Ich gestehe es / ich habe vor ihn iNTERCEDiret.
","['Ich', 'gestehe', 'es', '/', 'ich', 'habe', 'vor', 'ihn', 'iNTERCEDiret', '.']"
1007,1498,,,,,,,ER,negativ,234335.0,CATMA_CEBA9E8F-6647-406D-B435-803A3611461F,23,Emotionen der Ablehnung,negativ,234229.0,Abscheu,"Das heist so viel / du hast mich getadelt / und dieses hastu verdienet.
(Er giebt ihm eine Maulschelle .)
","['Das', 'heist', 'so', 'viel', '/', 'du', 'hast', 'mich', 'getadelt', '/', 'und', 'dieses', 'hastu', 'verdienet', '.', '(', 'Er', 'giebt', 'ihm', 'eine', 'Maulschelle', '.', ')']"
1008,1499,,,,,,,ER,negativ,234542.0,CATMA_3D20C6FB-D23B-45EE-845A-090AB4BAC0B9,24,Emotionen der Ablehnung,negativ,234413.0,Abscheu,So packe dich zwantzig Meilen von Neapolis weg / wo ich dich in einem Tage nicht zwantzig mahl soll hencken oder köpften lassen; ,"['So', 'packe', 'dich', 'zwantzig', 'Meilen', 'von', 'Neapolis', 'weg', '/', 'wo', 'ich', 'dich', 'in', 'einem', 'Tage', 'nicht', 'zwantzig', 'mahl', 'soll', 'hencken', 'oder', 'köpften', 'lassen', ';']"
1009,1500,masaniello,,,,,,ER,Emotionale Bewegtheit,234591.0,CATMA_6446B6ED-E1F9-4338-91F8-3C266E469C64,10,Emotionale Bewegtheit,Emotionale Bewegtheit,234542.0,Emotionale Bewegtheit,Aber was ist dort vor ein Auffstand vom Volcke ? ,"['Aber', 'was', 'ist', 'dort', 'vor', 'ein', 'Auffstand', 'vom', 'Volcke', '?']"
1010,1501,,,,,,,ER,negativ,234674.0,CATMA_13032A0E-24A7-4150-9856-7F95434E94A1,18,Emotionen der Ablehnung,negativ,234592.0,Abscheu,"ast sie herkommen / oder wo ich sie suchen soll / so stehen sie in Lebens Gefahr.
","['ast', 'sie', 'herkommen', '/', 'oder', 'wo', 'ich', 'sie', 'suchen', 'soll', '/', 'so', 'stehen', 'sie', 'in', 'Lebens', 'Gefahr', '.']"
1011,1502,elisa,,,,,,ER,negativ,234939.0,CATMA_C327C8E8-3A1B-4D44-AC90-16E1EC62DA6C,8,Emotionen der Angst,negativ,234899.0,Angst,Ach wie sträfflich ist der Herr Oberste.,"['Ach', 'wie', 'sträfflich', 'ist', 'der', 'Herr', 'Oberste', '.']"
1012,1503,,,,,,,ER,negativ,235052.0,CATMA_64165E76-C94D-4115-A1F9-56872CB997BC,24,Emotionen der Angst,negativ,234948.0,Angst,"Ich höre / es ist kein Mensch mehr des Lebens sicher: er haut und sticht um sich / wie der böse Volant.
","['Ich', 'höre', '/', 'es', 'ist', 'kein', 'Mensch', 'mehr', 'des', 'Lebens', 'sicher', ':', 'er', 'haut', 'und', 'sticht', 'um', 'sich', '/', 'wie', 'der', 'böse', 'Volant', '.']"
1013,1504,,,,,,,ER,negativ,235109.0,CATMA_781E70D6-74BE-47ED-A42F-E015F8ABED83,10,Emotionen des Leids,negativ,235060.0,Leid,"Ach wenn er mir meine Kinder in Schaden brächte!
","['Ach', 'wenn', 'er', 'mir', 'meine', 'Kinder', 'in', 'Schaden', 'brächte', '!']"
1014,1505,laura,,,,,,ER,negativ,235179.0,CATMA_6ADB2249-49F4-40A5-8C82-F53CAC70A741,13,Emotionen des Leids,negativ,235117.0,Mitleid,"Mein Mann ist erst in Leib und Lebens Gefahr bey ihm gewesen.
","['Mein', 'Mann', 'ist', 'erst', 'in', 'Leib', 'und', 'Lebens', 'Gefahr', 'bey', 'ihm', 'gewesen', '.']"
1015,1506,elisa,,,,,,ER,negativ,235248.0,CATMA_55F6F465-A241-4869-B731-2157FF6BFCEB,15,Emotionen der Angst,negativ,235187.0,Angst,Ach er kömt auf uns loß: ach er schlägt uns doch alle zu Tode,"['Ach', 'er', 'kömt', 'auf', 'uns', 'loß', ':', 'ach', 'er', 'schlägt', 'uns', 'doch', 'alle', 'zu', 'Tode']"
1016,1507,,,masaniello,,,,ER,negativ,235344.0,CATMA_EE0DCBC6-7FBE-4079-8AAA-0AF875FBE8C0,11,Emotionen der Angst,negativ,235291.0,Angst,"sie fallen alle nieder auff die Knie und schreyen :)
","['sie', 'fallen', 'alle', 'nieder', 'auff', 'die', 'Knie', 'und', 'schreyen', ':', ')']"
1017,1508,,,,,,,ER,negativ,235714.0,CATMA_2FAEB116-4AF6-41D8-AC39-1FC2B475D790,38,Emotionen der Ablehnung,negativ,235538.0,Abscheu,"Was sagstu ? hastu mich auch schon abgesetzt ? Weiche mir aus den Augen / oder du must sterben.
(Er jagt sie hinein / und fängt mit den blossen Degen schändlich an zu rasen .)
","['Was', 'sagstu', '?', 'hastu', 'mich', 'auch', 'schon', 'abgesetzt', '?', 'Weiche', 'mir', 'aus', 'den', 'Augen', '/', 'oder', 'du', 'must', 'sterben', '.', '(', 'Er', 'jagt', 'sie', 'hinein', '/', 'und', 'fängt', 'mit', 'den', 'blossen', 'Degen', 'schändlich', 'an', 'zu', 'rasen', '.', ')']"
1018,1509,,,,,,,ER,positiv,236202.0,CATMA_861E4ACF-C4B6-4212-83AB-3119723A8109,99,Emotionen der Freude,positiv,235727.0,Schadenfreude,"Ha / wo ist der König in Spanien? ich wil Brüderschaft mit ihm machen. Sieh da / bistu der Pabst? ich werde gewiß die Lehn bey dir suchen sollen. Oder wilstu mich irgend zum Cardinal machen / daß ich meine Charge zu Neapolis verlieren soll? Siehe / da hastu eines mit dem Degen / daß dir die Haare in deinem schimlichten Barte in der Lufft herum fliegen. O was wolt ihr ? Läst mich der Vice-Roy gefangen nehmen ? Ich wil sehen / wer mich angreifft. Schlag todt / schmeiß zu!
","['Ha', '/', 'wo', 'ist', 'der', 'König', 'in', 'Spanien', '?', 'ich', 'wil', 'Brüderschaft', 'mit', 'ihm', 'machen', '.', 'Sieh', 'da', '/', 'bistu', 'der', 'Pabst', '?', 'ich', 'werde', 'gewiß', 'die', 'Lehn', 'bey', 'dir', 'suchen', 'sollen', '.', 'Oder', 'wilstu', 'mich', 'irgend', 'zum', 'Cardinal', 'machen', '/', 'daß', 'ich', 'meine', 'Charge', 'zu', 'Neapolis', 'verlieren', 'soll', '?', 'Siehe', '/', 'da', 'hastu', 'eines', 'mit', 'dem', 'Degen', '/', 'daß', 'dir', 'die', 'Haare', 'in', 'deinem', 'schimlichten', 'Barte', 'in', 'der', 'Lufft', 'herum', 'fliegen', '.', 'O', 'was', 'wolt', 'ihr', '?', 'Läst', 'mich', 'der', 'Vice-Roy', 'gefangen', 'nehmen', '?', 'Ich', 'wil', 'sehen', '/', 'wer', 'mich', 'angreifft', '.', 'Schlag', 'todt', '/', 'schmeiß', 'zu', '!']"
1019,1510,xaverio,,,,,,ER,negativ,236399.0,CATMA_56ABB9DC-AD62-4728-B918-532AC9A99ECA,16,Emotionen der Angst,negativ,236316.0,Angst,"Warum wird uns eine Sache zugemuthet / die uns wieder in neue Gefahr setzen kan ?

","['Warum', 'wird', 'uns', 'eine', 'Sache', 'zugemuthet', '/', 'die', 'uns', 'wieder', 'in', 'neue', 'Gefahr', 'setzen', 'kan', '?']"
1020,1511,,furfante,,,,,ER,negativ,236773.0,CATMA_C54C2D51-4BFD-47C4-A982-517E6F2B3563,18,Emotionen des Leids,negativ,236670.0,Leid,denn er möchte aus Unwissenheit was begehen / das ihm hernach bey vollem Verstände sehr gereuen möchte.,"['denn', 'er', 'möchte', 'aus', 'Unwissenheit', 'was', 'begehen', '/', 'das', 'ihm', 'hernach', 'bey', 'vollem', 'Verstände', 'sehr', 'gereuen', 'möchte', '.']"
1021,1512,xaverio,,,,,,ER,negativ,236940.0,CATMA_3AB8A180-F036-4823-9725-6F287334AADA,32,Emotionen der Angst,negativ,236784.0,Angst,"Wenn er aber loß käme / und schmisse uns die Cellen über den Hauffen / oder breche uns armen Leuten die Hälse / so wird uns niemand den Schaden gut machen.
","['Wenn', 'er', 'aber', 'loß', 'käme', '/', 'und', 'schmisse', 'uns', 'die', 'Cellen', 'über', 'den', 'Hauffen', '/', 'oder', 'breche', 'uns', 'armen', 'Leuten', 'die', 'Hälse', '/', 'so', 'wird', 'uns', 'niemand', 'den', 'Schaden', 'gut', 'machen', '.']"
1022,1513,francesco,,,,,,ER,negativ,237415.0,CATMA_0576AD61-73DD-4B51-976D-67C1D1B5A95D,20,Emotionen des Leids,negativ,237311.0,Leid,Ach was vor eine Comcedie haben wir in der Kirche gehabt ! Nun ist Herr Masaniello gantz rasende worden.,"['Ach', 'was', 'vor', 'eine', 'Comcedie', 'haben', 'wir', 'in', 'der', 'Kirche', 'gehabt', '!', 'Nun', 'ist', 'Herr', 'Masaniello', 'gantz', 'rasende', 'worden', '.']"
1023,1514,xaverio,,,,,,ER,positiv,237820.0,CATMA_95CD30F9-5448-4A59-876D-371446368BA1,11,Emotionen der Zuneigung,positiv,237762.0,Verehrung,"Was ihr EMiNENtz befehlen / dem müssen wir gehorsam seyn.
","['Was', 'ihr', 'EMiNENtz', 'befehlen', '/', 'dem', 'müssen', 'wir', 'gehorsam', 'seyn', '.']"
1024,1515,,,,,,,ER,negativ,238107.0,CATMA_6F2B64D1-AEF8-4D38-A610-FB2EF5BF3243,17,Emotionen der Angst,negativ,238027.0,Angst,"ch halte / sie bringen ihn schon: ich werde meine Zuflucht in die Zelle nehmen.
","['ch', 'halte', '/', 'sie', 'bringen', 'ihn', 'schon', ':', 'ich', 'werde', 'meine', 'Zuflucht', 'in', 'die', 'Zelle', 'nehmen', '.']"
1025,1516,,,masaniello,,,,ER,negativ,238179.0,CATMA_2D4B9F16-E152-49A8-B51B-C34F296E0438,10,Emotionen der Angst,negativ,238119.0,Angst,"Und ich werde mich auch in mein Schnecken-Hauß verkriechen.
","['Und', 'ich', 'werde', 'mich', 'auch', 'in', 'mein', 'Schnecken-Hauß', 'verkriechen', '.']"
1026,1517,,,,,,,ER,negativ,238379.0,CATMA_42EC7DE1-92B6-4A9F-ADE3-BDDB99D80159,12,Emotionen der Angst,negativ,238322.0,Angst,"Wo führt ihr mich hin? ich bin gantz vernünfltig worden.
","['Wo', 'führt', 'ihr', 'mich', 'hin', '?', 'ich', 'bin', 'gantz', 'vernünfltig', 'worden', '.']"
1027,1518,truffaldino,,,,,,ER,positiv,238597.0,CATMA_8BDCE13B-0D6F-4323-B1C1-BF7A535714B0,14,Emotionen der Zuneigung,positiv,238525.0,Verehrung,"Und wir wollen bey ihm bleiben / daß ihm kein Schade wiederfahren soll.
","['Und', 'wir', 'wollen', 'bey', 'ihm', 'bleiben', '/', 'daß', 'ihm', 'kein', 'Schade', 'wiederfahren', 'soll', '.']"
1028,1519,,,,Ereignis,,,ER,negativ,238643.0,CATMA_7E93A0E2-B84E-4908-9A6B-7D85134AE0B1,6,Emotionen der Angst,negativ,238610.0,Angst,"Soll ich mich drauff verlassen ?
","['Soll', 'ich', 'mich', 'drauff', 'verlassen', '?']"
1029,1520,angelo,,,,,,ER,negativ,239443.0,CATMA_37C73DFA-89D0-4D0E-AFD8-9253776A61A9,22,Emotionen der Ablehnung,negativ,239306.0,Abscheu,"Wir wollen den Nahmen verdienen / daß wir einen schändKchen Drachen erleget haben / davon gantz Neapolis hätte sollen vergifftet werden.
","['Wir', 'wollen', 'den', 'Nahmen', 'verdienen', '/', 'daß', 'wir', 'einen', 'schändKchen', 'Drachen', 'erleget', 'haben', '/', 'davon', 'gantz', 'Neapolis', 'hätte', 'sollen', 'vergifftet', 'werden', '.']"
1030,1521,,,,,,,ER,negativ,239554.0,CATMA_0CDDB3DB-7609-4E0C-B4BC-30EDFC09C557,18,Emotionen der Ablehnung,negativ,239453.0,Abscheu,"Und wenn er Stahleysen feste wäre / so wil ich seinen verfluchten Cörper mit diesem Gewehr auflösen.
","['Und', 'wenn', 'er', 'Stahleysen', 'feste', 'wäre', '/', 'so', 'wil', 'ich', 'seinen', 'verfluchten', 'Cörper', 'mit', 'diesem', 'Gewehr', 'auflösen', '.']"
1031,1522,afflitto,,,,,,ER,negativ,239670.0,CATMA_E5888E3B-ED24-4F08-A0AC-D745739A7E64,20,Emotionen der Ablehnung,negativ,239565.0,Abscheu,"Wir wollen ihn verfolgen biß auff den Tod / darnach mag der Cörper ändern in die Hände geliefert werden.
","['Wir', 'wollen', 'ihn', 'verfolgen', 'biß', 'auff', 'den', 'Tod', '/', 'darnach', 'mag', 'der', 'Cörper', 'ändern', 'in', 'die', 'Hände', 'geliefert', 'werden', '.']"
1032,1523,,,angelo,,,,ER,negativ,239820.0,CATMA_8C53C9CA-E003-48F3-B08A-734B20B0D219,11,Emotionen der Ablehnung,negativ,239766.0,Abscheu,Wer das Monstrum beschützen wil / der ist unser Feind.,"['Wer', 'das', 'Monstrum', 'beschützen', 'wil', '/', 'der', 'ist', 'unser', 'Feind', '.']"
1033,1524,laudato,,,,,,ER,negativ,239970.0,CATMA_79EC85EC-65DD-4670-85BA-5D4226260091,27,Emotionen der Ablehnung,negativ,239831.0,Abscheu,"Sie bilden sich ein / als wäre keine Gefahr verbanden. Ehe sie an einige Gegenwehr gedencken / so wird die Bestie über den Hauffen liegen.
","['Sie', 'bilden', 'sich', 'ein', '/', 'als', 'wäre', 'keine', 'Gefahr', 'verbanden', '.', 'Ehe', 'sie', 'an', 'einige', 'Gegenwehr', 'gedencken', '/', 'so', 'wird', 'die', 'Bestie', 'über', 'den', 'Hauffen', 'liegen', '.']"
1034,1525,angelo,,,,,,ER,negativ,240286.0,CATMA_511B2CF3-B08A-428D-A2E3-AC24C2897C71,11,Emotionen der Ablehnung,negativ,240222.0,Abscheu,"Derselbe sey in Ewigkeit geschimpffet / der anitzo verzagt ist.
","['Derselbe', 'sey', 'in', 'Ewigkeit', 'geschimpffet', '/', 'der', 'anitzo', 'verzagt', 'ist', '.']"
1035,1526,laudato,,,,,,ER,negativ,240375.0,CATMA_EEB5CBCA-01C3-4245-81AA-10F4D4E1E091,14,Emotionen der Ablehnung,negativ,240296.0,Abscheu,"Und der bleib ein ewiger Feinde des Königreiches / der anitzo barmhertzig ist.
","['Und', 'der', 'bleib', 'ein', 'ewiger', 'Feinde', 'des', 'Königreiches', '/', 'der', 'anitzo', 'barmhertzig', 'ist', '.']"
1036,1527,masaniello,,,,,,ER,negativ,240777.0,CATMA_D7D7161A-E88E-43B6-8C56-5CDAEF85BBD3,7,Emotionen der Ablehnung,negativ,240737.0,Abscheu,"O ihr Verräther und Undanckbaren Leute!
","['O', 'ihr', 'Verräther', 'und', 'Undanckbaren', 'Leute', '!']"
1037,1528,unpersönlich,,,,,,ER,negativ,240930.0,CATMA_23CB73DA-D3CE-4D69-B342-80C553795CA1,16,Emotionen des Leids,negativ,240845.0,Leid,"Ach weh unser Haupt ist todt / das Volck und die gantze Bürgerschafft ist verrathen.
","['Ach', 'weh', 'unser', 'Haupt', 'ist', 'todt', '/', 'das', 'Volck', 'und', 'die', 'gantze', 'Bürgerschafft', 'ist', 'verrathen', '.']"
1038,1529,salvador,,,,,,ER,positiv,241029.0,CATMA_4FFAC64E-04FE-4505-89A5-8A02B8257CA5,12,Emotionen der Freude,positiv,240963.0,Freude,So last uns nunmehr die tapffere That durch alle Gassen ausruffen.,"['So', 'last', 'uns', 'nunmehr', 'die', 'tapffere', 'That', 'durch', 'alle', 'Gassen', 'ausruffen', '.']"
1039,1530,angelo,,,,,,ER,positiv,241085.0,CATMA_0DE7DBCB-D159-44AC-A379-2CDA7C7CD76D,9,Emotionen der Zuneigung,positiv,241039.0,Verehrung,"GOtt gebe dem Könige in Spanien langes Leben!
","['GOtt', 'gebe', 'dem', 'Könige', 'in', 'Spanien', 'langes', 'Leben', '!']"
1040,1531,laudato,,,,,,ER,positiv,241116.0,CATMA_B8B443B3-AF2C-4532-85D5-355E8E7E7A3F,4,Emotionen der Freude,positiv,241095.0,Freude,"Masaniello ist todt.
","['Masaniello', 'ist', 'todt', '.']"
1041,1532,afflitto,,,,,,ER,negativ,241128.0,CATMA_C2E5C195-CCEE-4936-B16B-EA29E12883B7_0,1,Emotionen der Ablehnung,negativ,241127.0,Abscheu,U,['U']
1042,1533,afflitto,,,,,,ER,negativ,241181.0,CATMA_C2E5C195-CCEE-4936-B16B-EA29E12883B7_1,11,Emotionen der Ablehnung,negativ,241127.0,Abscheu,"Und wer seinen Nahmen nennen wird / der soll sterben.
","['Und', 'wer', 'seinen', 'Nahmen', 'nennen', 'wird', '/', 'der', 'soll', 'sterben', '.']"
1043,1534,salvador,,,,,,ER,negativ,241300.0,CATMA_C2E96B60-7A67-4FEE-B59C-44C9199DB3E1,19,Emotionen der Ablehnung,negativ,241192.0,Abscheu,"Und wer sein Geschlecht nicht mit Schwerdt und Feuer verfolgt / der soll unter unsre Feinde gezehlt werden.
","['Und', 'wer', 'sein', 'Geschlecht', 'nicht', 'mit', 'Schwerdt', 'und', 'Feuer', 'verfolgt', '/', 'der', 'soll', 'unter', 'unsre', 'Feinde', 'gezehlt', 'werden', '.']"
1044,1535,,,,,,,ER,negativ,241525.0,CATMA_64A0B5E8-131D-46C2-B96B-2DCB8AC130E4,42,Emotionen der Ablehnung,negativ,241310.0,Abscheu,"Auff und helffet mir das Haupt Hertzogs Caraffa von dem Thore herunter langen. Ich weiß / es wird mir an Cavallieren nicht mangeln / die mir beystehn / und wenn es dem gantzen Volcke solte ein Stachel im Auge seyn.
","['Auff', 'und', 'helffet', 'mir', 'das', 'Haupt', 'Hertzogs', 'Caraffa', 'von', 'dem', 'Thore', 'herunter', 'langen', '.', 'Ich', 'weiß', '/', 'es', 'wird', 'mir', 'an', 'Cavallieren', 'nicht', 'mangeln', '/', 'die', 'mir', 'beystehn', '/', 'und', 'wenn', 'es', 'dem', 'gantzen', 'Volcke', 'solte', 'ein', 'Stachel', 'im', 'Auge', 'seyn', '.']"
1045,1536,afflitto,,,,,,ER,positiv,241627.0,CATMA_D8DC3831-A65B-4E3E-8827-7CFC7AEA49ED,11,Emotionen der Freude,positiv,241572.0,Freude,"Hört zu ihr Leute: der verfluchte Masaniello ist todt.
","['Hört', 'zu', 'ihr', 'Leute', ':', 'der', 'verfluchte', 'Masaniello', 'ist', 'todt', '.']"
