,Unnamed: 0,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,Sprachebene,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
350,664,,,,,,,LSch,positiv,34415.0,CATMA_B564E472-8A14-4622-96B5-136393A49450,19,Emotionen der Freude,positiv,34331.0,Freude,"Ach Hali! Wie offt wolte ich dich davor küßen, wan du mir dieses zu Wege bringtest! ","['Ach', 'Hali', '!', 'Wie', 'offt', 'wolte', 'ich', 'dich', 'davor', 'küßen', ',', 'wan', 'du', 'mir', 'dieses', 'zu', 'Wege', 'bringtest', '!']"
351,665,,,,,,,LSch,negativ,34573.0,CATMA_15419F83-47BB-4E1B-93E9-97438ED00EC9,8,Emotionen des Leids,negativ,34523.0,Leid,"und mich meiner Schmertzen dadurch zu entledigen?
","['und', 'mich', 'meiner', 'Schmertzen', 'dadurch', 'zu', 'entledigen', '?']"
352,666,,,,,,,LSch,positiv,34890.0,CATMA_FCE3E5F1-0643-4A98-8E4C-D432D2E93CF9,38,Emotionen der Zuneigung,positiv,34657.0,Verehrung,"Ihr werdet heute durch ein wohlerfundenes Geheimnüß, welches ich in Egÿpten noch in meinen Kinder Jahren erlernet, den Orontes nicht allein als euren Bräutigam umpfangen, sondern ihm auch in einen demüthigen Diener verwandelt sehen.
","['Ihr', 'werdet', 'heute', 'durch', 'ein', 'wohlerfundenes', 'Geheimnüß', ',', 'welches', 'ich', 'in', 'Egÿpten', 'noch', 'in', 'meinen', 'Kinder', 'Jahren', 'erlernet', ',', 'den', 'Orontes', 'nicht', 'allein', 'als', 'euren', 'Bräutigam', 'umpfangen', ',', 'sondern', 'ihm', 'auch', 'in', 'einen', 'demüthigen', 'Diener', 'verwandelt', 'sehen', '.']"
353,669,,,,,,,LSch,negativ,35457.0,CATMA_6BD22F29-3FA7-412D-B1A9-6FEDF981FEF1_0,6,Emotionen der Angst,negativ,35433.0,Angst,"Ich glaube es, aber ...
","['Ich', 'glaube', 'es', ',', 'aber', '...']"
354,670,,,,,,,LSch,negativ,35501.0,CATMA_6BD22F29-3FA7-412D-B1A9-6FEDF981FEF1_1,3,Emotionen der Angst,negativ,35485.0,Angst,"Ich fürchte ...
","['Ich', 'fürchte', '...']"
355,671,,,,,,,LSch,negativ,35580.0,CATMA_6BD22F29-3FA7-412D-B1A9-6FEDF981FEF1_2,6,Emotionen der Angst,negativ,35533.0,Angst,"Die Ungütigkeit meines wiederwärtigen Sternes.
","['Die', 'Ungütigkeit', 'meines', 'wiederwärtigen', 'Sternes', '.']"
356,683,golo,,,,,,LSch,negativ,40371.0,CATMA_2474E72A-40BC-4712-AC6F-E7DB4C12CC1A,41,Emotionen der Ablehnung,negativ,40185.0,Ärger,"Aber schau, da ist einer der nichts will zu thun haben, der Ehrlose Sclav, damit er nicht arbeiten darff, machet er sich kranck. Hali! Hali! Hörestu nicht? Stehe auf du unbendiger Hund.
","['Aber', 'schau', ',', 'da', 'ist', 'einer', 'der', 'nichts', 'will', 'zu', 'thun', 'haben', ',', 'der', 'Ehrlose', 'Sclav', ',', 'damit', 'er', 'nicht', 'arbeiten', 'darff', ',', 'machet', 'er', 'sich', 'kranck', '.', 'Hali', '!', 'Hali', '!', 'Hörestu', 'nicht', '?', 'Stehe', 'auf', 'du', 'unbendiger', 'Hund', '.']"
357,686,golo,,,,,,LSch,negativ,40545.0,CATMA_E27E4E13-8D06-466F-A808-EE33E46A8464,18,Emotionen der Ablehnung,negativ,40448.0,Ärger,"Was machstu Faulentzer? Stehe auf, dann das weiche Kräutter Bette ist kein Lager vor Leibeigene.
","['Was', 'machstu', 'Faulentzer', '?', 'Stehe', 'auf', ',', 'dann', 'das', 'weiche', 'Kräutter', 'Bette', 'ist', 'kein', 'Lager', 'vor', 'Leibeigene', '.']"
358,687,,,,,,,LSch,negativ,40743.0,CATMA_5A2D980D-4535-4D1D-9EC1-0E59F9E21756,36,Emotionen des Leids,negativ,40553.0,Leid,"Laß mich, lieber Freund Golo, ach laß mich zu frieden, ich bin von bitterer Bemühung schläfrig worden, und habe mich deßwegen ein wenig außzurasten, in die Schooß der Kräuter niedergeleget.
","['Laß', 'mich', ',', 'lieber', 'Freund', 'Golo', ',', 'ach', 'laß', 'mich', 'zu', 'frieden', ',', 'ich', 'bin', 'von', 'bitterer', 'Bemühung', 'schläfrig', 'worden', ',', 'und', 'habe', 'mich', 'deßwegen', 'ein', 'wenig', 'außzurasten', ',', 'in', 'die', 'Schooß', 'der', 'Kräuter', 'niedergeleget', '.']"
359,689,,,,,,,LSch,negativ,40804.0,CATMA_63E08B88-E635-42E5-8102-380E31CF75FB_0,12,Emotionen der Ablehnung,negativ,40750.0,Ärger,"Ich mercke es schon, du hast die Flucht nehmen wollen?","['Ich', 'mercke', 'es', 'schon', ',', 'du', 'hast', 'die', 'Flucht', 'nehmen', 'wollen', '?']"
360,690,,,,,,,LSch,negativ,40862.0,CATMA_63E08B88-E635-42E5-8102-380E31CF75FB_1,4,Emotionen der Ablehnung,negativ,40844.0,Ärger,So hastu gesoffen.,"['So', 'hastu', 'gesoffen', '.']"
361,691,,,,,,,LSch,negativ,40993.0,CATMA_63E08B88-E635-42E5-8102-380E31CF75FB_2,21,Emotionen der Ablehnung,negativ,40905.0,Ärger,"Nein, nein, du solst mich nicht betrügen, wan du schlaffen wilst, so gehe in den Stall.
","['Nein', ',', 'nein', ',', 'du', 'solst', 'mich', 'nicht', 'betrügen', ',', 'wan', 'du', 'schlaffen', 'wilst', ',', 'so', 'gehe', 'in', 'den', 'Stall', '.']"
362,692,,,,Ereignis,,,LSch,Emotionale Bewegtheit,40836.0,CATMA_81A75273-42D5-4EE5-9F95-502848058CC5,5,Emotionale Bewegtheit,Emotionale Bewegtheit,40813.0,Emotionale Bewegtheit,Behüte mich der Himmel.,"['Behüte', 'mich', 'der', 'Himmel', '.']"
363,693,,,,,,,LSch,negativ,41121.0,CATMA_941572C0-216A-4A5C-B8B8-CFE16A725745_0,16,Emotionen der Ablehnung,negativ,41043.0,Abscheu,"Fort, stehe auf du Türck, du Dieb, du übelgeschaffener und ungetreuer Schelm.
","['Fort', ',', 'stehe', 'auf', 'du', 'Türck', ',', 'du', 'Dieb', ',', 'du', 'übelgeschaffener', 'und', 'ungetreuer', 'Schelm', '.']"
364,694,,,,,,,LSch,negativ,41184.0,CATMA_941572C0-216A-4A5C-B8B8-CFE16A725745_1,6,Emotionen der Ablehnung,negativ,41161.0,Abscheu,"Zur Arbeit, zur Arbeit.","['Zur', 'Arbeit', ',', 'zur', 'Arbeit', '.']"
365,695,,,,,,,LSch,negativ,41346.0,CATMA_941572C0-216A-4A5C-B8B8-CFE16A725745_2,24,Emotionen der Ablehnung,negativ,41225.0,Abscheu,"Wilstu nicht nach meinem Worten hören, so will ich meine Hände und Füße gebrauchen, dich hinweg zu treiben.
Schlägt ihm.
","['Wilstu', 'nicht', 'nach', 'meinem', 'Worten', 'hören', ',', 'so', 'will', 'ich', 'meine', 'Hände', 'und', 'Füße', 'gebrauchen', ',', 'dich', 'hinweg', 'zu', 'treiben', '.', 'Schlägt', 'ihm', '.']"
366,699,,,,,,,LSch,negativ,41555.0,CATMA_04028B74-8110-4967-AF4D-752321F135F8,30,Emotionen des Leids,negativ,41395.0,Mitleid,"Freund Golo, wo einige Barmhertzigkeit in deinen Bußen wohnet, so habe doch Mittleÿden mit mir, meiner Unschuld, meines Alters, meiner Feßel und Ketten halber.
","['Freund', 'Golo', ',', 'wo', 'einige', 'Barmhertzigkeit', 'in', 'deinen', 'Bußen', 'wohnet', ',', 'so', 'habe', 'doch', 'Mittleÿden', 'mit', 'mir', ',', 'meiner', 'Unschuld', ',', 'meines', 'Alters', ',', 'meiner', 'Feßel', 'und', 'Ketten', 'halber', '.']"
367,701,,,,,,,LSch,negativ,41884.0,CATMA_00196FA5-E7CB-44C3-94C1-DD932F011000,53,Emotionen des Leids,negativ,41597.0,Leid,"Siehe Golo, nim hin dieses schlechte Kleinodt, welches mir noch allein von so viel königlichen Schätzen übrig geblieben ist, und laße mich nur ein kleines Stündlein ruhen, ich kan vor Müthigkeit doch nicht arbeiten, ja der kan auch nicht leben, dem niehmahls einige Ruhe vergönnet wird.
","['Siehe', 'Golo', ',', 'nim', 'hin', 'dieses', 'schlechte', 'Kleinodt', ',', 'welches', 'mir', 'noch', 'allein', 'von', 'so', 'viel', 'königlichen', 'Schätzen', 'übrig', 'geblieben', 'ist', ',', 'und', 'laße', 'mich', 'nur', 'ein', 'kleines', 'Stündlein', 'ruhen', ',', 'ich', 'kan', 'vor', 'Müthigkeit', 'doch', 'nicht', 'arbeiten', ',', 'ja', 'der', 'kan', 'auch', 'nicht', 'leben', ',', 'dem', 'niehmahls', 'einige', 'Ruhe', 'vergönnet', 'wird', '.']"
368,702,,,,,,nur auf Sprachebene,LSch,negativ,42232.0,CATMA_4D652580-E9EA-428E-BD4D-9DA8C9DC8D3F,66,Emotionen des Leids,negativ,41891.0,Mitleid,"Ich fühle schon etwas Mitleÿden beÿ mir. Wiße derohalben, daß ob ich schon gerecht bin, so bin ich doch auch barmhertzig. Ich vergönne dir die Ruhe, die Billigkeit heist mir solches, und mein eigener Nutzen treibet mich dazu, fraget aber nicht viel darnach wie die Welt urtheilet, ob ichs aus Mitleÿden oder wegen der Verehrung gethan habe.
","['Ich', 'fühle', 'schon', 'etwas', 'Mitleÿden', 'beÿ', 'mir', '.', 'Wiße', 'derohalben', ',', 'daß', 'ob', 'ich', 'schon', 'gerecht', 'bin', ',', 'so', 'bin', 'ich', 'doch', 'auch', 'barmhertzig', '.', 'Ich', 'vergönne', 'dir', 'die', 'Ruhe', ',', 'die', 'Billigkeit', 'heist', 'mir', 'solches', ',', 'und', 'mein', 'eigener', 'Nutzen', 'treibet', 'mich', 'dazu', ',', 'fraget', 'aber', 'nicht', 'viel', 'darnach', 'wie', 'die', 'Welt', 'urtheilet', ',', 'ob', 'ichs', 'aus', 'Mitleÿden', 'oder', 'wegen', 'der', 'Verehrung', 'gethan', 'habe', '.']"
369,709,,,,,,,LSch,Emotionale Bewegtheit,43389.0,CATMA_63CCCB0B-BBA9-419B-96EF-52780D88E87D,21,Emotionale Bewegtheit,Emotionale Bewegtheit,43282.0,Emotionale Bewegtheit,Holla! Orontes was hörestu? Wer redet da von Doris! Wer verwirret die Gedancken in einer königlichen Brust?,"['Holla', '!', 'Orontes', 'was', 'hörestu', '?', 'Wer', 'redet', 'da', 'von', 'Doris', '!', 'Wer', 'verwirret', 'die', 'Gedancken', 'in', 'einer', 'königlichen', 'Brust', '?']"
370,710,,,,,,,LSch,negativ,43462.0,CATMA_0E60F358-82EB-4317-A023-BAA4AE520B38,12,Emotionen der Angst,negativ,43398.0,Verzweiflung,"Eine Persohn, Orontes, welche mit Doris deinetwegen sterben muß.","['Eine', 'Persohn', ',', 'Orontes', ',', 'welche', 'mit', 'Doris', 'deinetwegen', 'sterben', 'muß', '.']"
371,715,,,,,,,LSch,negativ,44125.0,CATMA_9DE28958-EC55-45C1-8E6B-F747B99B5A93,34,Emotionen der Angst,negativ,43958.0,Verzweiflung,"Doch kan die Doris Ich
Nach diesen nimmer sehen
Was hilfft die Hoffnung mich,
Und mein betrübtes Flehen?
O Himmel! was wirds entlich seÿn?
Die Freÿheit oder der Todt.
","['Doch', 'kan', 'die', 'Doris', 'Ich', 'Nach', 'diesen', 'nimmer', 'sehen', 'Was', 'hilfft', 'die', 'Hoffnung', 'mich', ',', 'Und', 'mein', 'betrübtes', 'Flehen', '?', 'O', 'Himmel', '!', 'was', 'wirds', 'entlich', 'seÿn', '?', 'Die', 'Freÿheit', 'oder', 'der', 'Todt', '.']"
372,716,doris,,,,,,LSch,negativ,44161.0,CATMA_46DCCA61-4125-4C9E-B615-B7574022D556_0,6,Emotionen der Angst,negativ,44134.0,Verzweiflung,Die Freÿheit oder der Todt.,"['Die', 'Freÿheit', 'oder', 'der', 'Todt', '.']"
373,717,doris,,,,,,LSch,negativ,44208.0,CATMA_46DCCA61-4125-4C9E-B615-B7574022D556_1,3,Emotionen der Angst,negativ,44194.0,Verzweiflung,"Die Freÿheit.
","['Die', 'Freÿheit', '.']"
374,718,orontes,,,,,,LSch,negativ,44185.0,CATMA_A9E62EF9-DAAC-489F-89CA-9AEC2DECC726_0,3,Emotionen der Angst,negativ,44172.0,Verzweiflung,Die Freÿheit!,"['Die', 'Freÿheit', '!']"
375,719,orontes,,,,,,LSch,negativ,44245.0,CATMA_A9E62EF9-DAAC-489F-89CA-9AEC2DECC726_1,6,Emotionen der Angst,negativ,44218.0,Verzweiflung,Die Freÿheit oder der Todt.,"['Die', 'Freÿheit', 'oder', 'der', 'Todt', '.']"
376,720,,,,,,,LSch,negativ,44285.0,CATMA_D88F3142-2BE3-4409-8F2D-486B9E532C0B,7,Emotionen der Angst,negativ,44254.0,Verzweiflung,Der letzte wird vor Doris seÿn.,"['Der', 'letzte', 'wird', 'vor', 'Doris', 'seÿn', '.']"
377,721,orontes,,,,,,LSch,Emotionale Bewegtheit,44314.0,CATMA_56E33B81-2903-4970-B0B0-8E56E1E2B36A,6,Emotionale Bewegtheit,Emotionale Bewegtheit,44296.0,Emotionale Bewegtheit,Holla! Wer ist da?,"['Holla', '!', 'Wer', 'ist', 'da', '?']"
378,722,doris,,,,,,LSch,negativ,44495.0,CATMA_45E5D895-A958-4806-95E8-53DE08A77000,5,Emotionen des Leids,negativ,44468.0,Leid,Das Glück zu meinen Schaden,"['Das', 'Glück', 'zu', 'meinen', 'Schaden']"
379,723,doris,,,,,,LSch,negativ,44556.0,CATMA_DF2BE30C-3D0E-4E5E-BDAD-BD2988331A82,5,Emotionen des Leids,negativ,44529.0,Leid,Dem Verhängnüß des Himmels.,"['Dem', 'Verhängnüß', 'des', 'Himmels', '.']"
380,724,doris,orontes,,,,,LSch,negativ,44595.0,CATMA_1B68B592-8AF8-4FB2-8AC4-00FBD01451AF,4,Emotionen des Leids,negativ,44567.0,Leid,"Eine grausamme Herrschafft.
","['Eine', 'grausamme', 'Herrschafft', '.']"
381,725,doris,orontes,,,,,LSch,negativ,44706.0,CATMA_2F1FCD0C-6542-468D-8A12-F2405DB933DC,3,Emotionen des Leids,negativ,44690.0,Leid,Warumb weinestu?,"['Warumb', 'weinestu', '?']"
382,726,,,,,,,LSch,negativ,44734.0,CATMA_DBE78B39-9979-4061-B17A-C501FF30CEB9,5,Emotionen des Leids,negativ,44715.0,Leid,"Ich weiß es nicht.
","['Ich', 'weiß', 'es', 'nicht', '.']"
383,727,orontes,,,,,,LSch,Emotionale Bewegtheit,44783.0,CATMA_40DFFF50-51B8-4700-985D-967A3363B32A,4,Emotionale Bewegtheit,Emotionale Bewegtheit,44769.0,Emotionale Bewegtheit,Was thuest du?,"['Was', 'thuest', 'du', '?']"
384,728,,,,,,,LSch,positiv,44809.0,CATMA_9673C61E-98A1-41F6-9D45-BF6B46E3A683,4,Emotionen der Zuneigung,positiv,44792.0,Verehrung,Ich verehre euch.,"['Ich', 'verehre', 'euch', '.']"
385,729,,,,,,,LSch,negativ,44873.0,CATMA_2A297968-EFF5-4464-BEBC-4F0332FB2070_0,9,Emotionen der Angst,negativ,44839.0,Verzweiflung,"Es ist beßer, daß ich hier sterbe.","['Es', 'ist', 'beßer', ',', 'daß', 'ich', 'hier', 'sterbe', '.']"
386,730,,,,,,,LSch,negativ,44932.0,CATMA_2A297968-EFF5-4464-BEBC-4F0332FB2070_1,4,Emotionen der Angst,negativ,44919.0,Verzweiflung,O ihr Götter.,"['O', 'ihr', 'Götter', '.']"
387,732,,,,,,,LSch,negativ,45200.0,CATMA_2E5C7C18-127D-4984-9AE0-5F1D4C85B786,14,Emotionen des Leids,negativ,45131.0,Leid,Ach! Wie sehr gehet mir das Angedencken der Stadt Memphis zu Hertzen!,"['Ach', '!', 'Wie', 'sehr', 'gehet', 'mir', 'das', 'Angedencken', 'der', 'Stadt', 'Memphis', 'zu', 'Hertzen', '!']"
388,733,,,,Ereignis,,,LSch,negativ,45232.0,CATMA_19B39388-3CCB-4585-BE12-DBC04EE8815A,6,Emotionen des Leids,negativ,45209.0,Leid,Und mir noch viel mehr.,"['Und', 'mir', 'noch', 'viel', 'mehr', '.']"
389,734,,orontes,,,,,LSch,negativ,45369.0,CATMA_D0B81105-4378-4AF9-85CE-45E67C4C0154,2,Emotionen des Leids,negativ,45357.0,Leid,Elende Doris,"['Elende', 'Doris']"
390,735,,,,,,,LSch,Emotionale Bewegtheit,45403.0,CATMA_21E8F6A2-ED83-4F06-A204-B3F1C91112FB,6,Emotionale Bewegtheit,Emotionale Bewegtheit,45371.0,Emotionale Bewegtheit,Aber kennestu nicht den Orontes?,"['Aber', 'kennestu', 'nicht', 'den', 'Orontes', '?']"
391,738,,,,,,,LSch,Emotionale Bewegtheit,45480.0,CATMA_33B8B30B-78E8-4A7C-8BF9-A6514C0D3D95,7,Emotionale Bewegtheit,Emotionale Bewegtheit,45449.0,Emotionale Bewegtheit,Aber ich habe dich nie gesehen?,"['Aber', 'ich', 'habe', 'dich', 'nie', 'gesehen', '?']"
392,740,,,,,,,LSch,negativ,45735.0,CATMA_F3A19656-F829-4306-BBD1-E44A0F513694_0,3,Emotionen des Leids,negativ,45719.0,Leid,"Daß Orontes ...
","['Daß', 'Orontes', '...']"
393,741,,,,,,,LSch,negativ,45782.0,CATMA_F3A19656-F829-4306-BBD1-E44A0F513694_1,5,Emotionen des Leids,negativ,45759.0,Leid,"Nicht erkennen kan, ...","['Nicht', 'erkennen', 'kan', ',', '...']"
394,742,,,,,,,LSch,negativ,45828.0,CATMA_F3A19656-F829-4306-BBD1-E44A0F513694_2,3,Emotionen des Leids,negativ,45806.0,Leid,Diesen unglückseligen.,"['Diesen', 'unglückseligen', '.']"
395,743,orontes,,,Ereignis,,,LSch,Emotionale Bewegtheit,45852.0,CATMA_02F8816E-B652-4FAC-BDA6-6EDF7A8164CA,3,Emotionale Bewegtheit,Emotionale Bewegtheit,45839.0,Emotionale Bewegtheit,Aber wodurch?,"['Aber', 'wodurch', '?']"
396,744,orontes,,,,,,LSch,negativ,45984.0,CATMA_3422242C-91F1-4BCE-9708-C18CCAA0908C,3,Emotionen der Ablehnung,negativ,45962.0,Ärger,Ungestühmer Rathgeber.,"['Ungestühmer', 'Rathgeber', '.']"
397,746,artaxerxes,,,,,,LSch,negativ,46270.0,CATMA_F0756D27-3867-4636-BF8C-94B12BCB12B3,30,Emotionen der Ablehnung,negativ,46102.0,Abscheu,"Dürffen auch verächtliche Sclaven, die zu knechtischer Arbeit, Ja, zum Ruder verdammet seÿn, mit Monarchen umgehen, also daß einer dem andern sein Anliegen offenbahret?","['Dürffen', 'auch', 'verächtliche', 'Sclaven', ',', 'die', 'zu', 'knechtischer', 'Arbeit', ',', 'Ja', ',', 'zum', 'Ruder', 'verdammet', 'seÿn', ',', 'mit', 'Monarchen', 'umgehen', ',', 'also', 'daß', 'einer', 'dem', 'andern', 'sein', 'Anliegen', 'offenbahret', '?']"
398,747,orontes,,unpersönlich,,,,LSch,negativ,46341.0,CATMA_584A0F3D-83F4-485F-9350-B502301F7AD7,12,Emotionen der Ablehnung,negativ,46281.0,Abscheu,"Der ist nicht alle Zeit verächtlich, der gefeßelte Füße hat.","['Der', 'ist', 'nicht', 'alle', 'Zeit', 'verächtlich', ',', 'der', 'gefeßelte', 'Füße', 'hat', '.']"
399,748,artaxerxes,,,,,,LSch,negativ,46449.0,CATMA_FDC7D79C-0327-49B1-B8DB-ABE882AA7044,3,Emotionen der Ablehnung,negativ,46425.0,Abscheu,"Schweig Nichtswürdiger!
","['Schweig', 'Nichtswürdiger', '!']"
400,749,orontes,,artaxerxes,,,,LSch,negativ,46466.0,CATMA_2CA49C55-42AF-427A-B2EA-536273C9D89B,2,Emotionen der Ablehnung,negativ,46459.0,Ärger,"Holla!
","['Holla', '!']"
401,750,artaxerxes,,orontes,,,,LSch,negativ,46642.0,CATMA_826B7071-76E9-4A5C-91F5-3C10B581F0BC,23,Emotionen der Ablehnung,negativ,46508.0,Ärger,"Mangelt es vieleicht in Persien an Edlen, Fürtreflichen, und Getreuen Gemüthern, die eurer Gunst und Gesellschafft beßer würdig wären?","['Mangelt', 'es', 'vieleicht', 'in', 'Persien', 'an', 'Edlen', ',', 'Fürtreflichen', ',', 'und', 'Getreuen', 'Gemüthern', ',', 'die', 'eurer', 'Gunst', 'und', 'Gesellschafft', 'beßer', 'würdig', 'wären', '?']"
402,751,artaxerxes,,,,,,LSch,negativ,46789.0,CATMA_E76C5B95-0F63-4DCF-B216-D42CB97E4A7B,14,Emotionen der Ablehnung,negativ,46734.0,Ärger,"Wann ein König reden will, so rede er mit wem er soll.
","['Wann', 'ein', 'König', 'reden', 'will', ',', 'so', 'rede', 'er', 'mit', 'wem', 'er', 'soll', '.']"
403,752,orontes,,,,,,LSch,negativ,46823.0,CATMA_882B13AC-0302-4E77-A747-7CF7DF24205B,5,Emotionen der Ablehnung,negativ,46799.0,Ärger,"Ihr lästert die Demuth.
","['Ihr', 'lästert', 'die', 'Demuth', '.']"
404,753,artaxerxes,,,,,,LSch,negativ,46947.0,CATMA_964B4D38-5DE8-45A3-ACAA-AFDF23D1B47D,5,Emotionen der Ablehnung,negativ,46921.0,Ärger,Wer versichert euch deßen?,"['Wer', 'versichert', 'euch', 'deßen', '?']"
405,754,,,,,,,LSch,negativ,47325.0,CATMA_1DB5533E-72E3-46D1-93F1-988224545449,26,Emotionen der Ablehnung,negativ,47180.0,Ärger,"Dieses, daß ich nicht geirret habe, einen König zu schelten, welcher seinen eigenen Sinnen folget, und die Sclaven seiner Gesellschaft würdiget.
","['Dieses', ',', 'daß', 'ich', 'nicht', 'geirret', 'habe', ',', 'einen', 'König', 'zu', 'schelten', ',', 'welcher', 'seinen', 'eigenen', 'Sinnen', 'folget', ',', 'und', 'die', 'Sclaven', 'seiner', 'Gesellschaft', 'würdiget', '.']"
406,755,,,,,,,LSch,negativ,48687.0,CATMA_FA25FD53-2624-44CB-AF26-48012FF45C10,192,Emotionen des Leids,negativ,47706.0,Leid,"Orontes, ach! unbesonnener Orontes, ihr lauffet euren Unglück entgegen, und stürtzet euch in das äuserste Verderben, solche niedrige Sorgen seÿnd beÿ euch keine Tugenden, sondern ein Laster und eine Eigensinnigkeit. Sehet ihr noch nicht, daß wegen eurer Thorheit, die Crone wackelt, und daß Reich geschmähet wird? Der königliche Purpur fält von denen Schuldern, der Zepter bebet, die Ehre nimmt ab, und die Majestät wird geringer. Saget mir jetzt wo ist die Treue, die ihr Arsinoë versprochen?  Wo seÿnd die Erben, welche von euren Beÿlager gantz Persien gewärtig ist? regieret man also in Asien? ach Sohn! Sohn! ich falle zu euren Füßen wann ihr nicht auf das Reich und Ehre gedencken wollet, so erweget aufs wenigste die Gefahr, welche, verzeihet mir es, daß ichs sage, über euer eigen Leben schwebet. Gehet in euch selbst, und gebet nicht zu, daß der König von Persien, in dem er sich in einen Todtes Schlaf der Unbedachtsamkeit versencket, allen Völckern zu einer Fabel werde.
","['Orontes', ',', 'ach', '!', 'unbesonnener', 'Orontes', ',', 'ihr', 'lauffet', 'euren', 'Unglück', 'entgegen', ',', 'und', 'stürtzet', 'euch', 'in', 'das', 'äuserste', 'Verderben', ',', 'solche', 'niedrige', 'Sorgen', 'seÿnd', 'beÿ', 'euch', 'keine', 'Tugenden', ',', 'sondern', 'ein', 'Laster', 'und', 'eine', 'Eigensinnigkeit', '.', 'Sehet', 'ihr', 'noch', 'nicht', ',', 'daß', 'wegen', 'eurer', 'Thorheit', ',', 'die', 'Crone', 'wackelt', ',', 'und', 'daß', 'Reich', 'geschmähet', 'wird', '?', 'Der', 'königliche', 'Purpur', 'fält', 'von', 'denen', 'Schuldern', ',', 'der', 'Zepter', 'bebet', ',', 'die', 'Ehre', 'nimmt', 'ab', ',', 'und', 'die', 'Majestät', 'wird', 'geringer', '.', 'Saget', 'mir', 'jetzt', 'wo', 'ist', 'die', 'Treue', ',', 'die', 'ihr', 'Arsinoë', 'versprochen', '?', 'Wo', 'seÿnd', 'die', 'Erben', ',', 'welche', 'von', 'euren', 'Beÿlager', 'gantz', 'Persien', 'gewärtig', 'ist', '?', 'regieret', 'man', 'also', 'in', 'Asien', '?', 'ach', 'Sohn', '!', 'Sohn', '!', 'ich', 'falle', 'zu', 'euren', 'Füßen', 'wann', 'ihr', 'nicht', 'auf', 'das', 'Reich', 'und', 'Ehre', 'gedencken', 'wollet', ',', 'so', 'erweget', 'aufs', 'wenigste', 'die', 'Gefahr', ',', 'welche', ',', 'verzeihet', 'mir', 'es', ',', 'daß', 'ichs', 'sage', ',', 'über', 'euer', 'eigen', 'Leben', 'schwebet', '.', 'Gehet', 'in', 'euch', 'selbst', ',', 'und', 'gebet', 'nicht', 'zu', ',', 'daß', 'der', 'König', 'von', 'Persien', ',', 'in', 'dem', 'er', 'sich', 'in', 'einen', 'Todtes', 'Schlaf', 'der', 'Unbedachtsamkeit', 'versencket', ',', 'allen', 'Völckern', 'zu', 'einer', 'Fabel', 'werde', '.']"
407,756,,,,,,,LSch,negativ,48136.0,CATMA_0641FBB3-E7E6-4E55-9B28-1BB92E0B1060_0,80,Emotionen des Leids,negativ,47706.0,Leid,"Orontes, ach! unbesonnener Orontes, ihr lauffet euren Unglück entgegen, und stürtzet euch in das äuserste Verderben, solche niedrige Sorgen seÿnd beÿ euch keine Tugenden, sondern ein Laster und eine Eigensinnigkeit. Sehet ihr noch nicht, daß wegen eurer Thorheit, die Crone wackelt, und daß Reich geschmähet wird? Der königliche Purpur fält von denen Schuldern, der Zepter bebet, die Ehre nimmt ab, und die Majestät wird geringer.","['Orontes', ',', 'ach', '!', 'unbesonnener', 'Orontes', ',', 'ihr', 'lauffet', 'euren', 'Unglück', 'entgegen', ',', 'und', 'stürtzet', 'euch', 'in', 'das', 'äuserste', 'Verderben', ',', 'solche', 'niedrige', 'Sorgen', 'seÿnd', 'beÿ', 'euch', 'keine', 'Tugenden', ',', 'sondern', 'ein', 'Laster', 'und', 'eine', 'Eigensinnigkeit', '.', 'Sehet', 'ihr', 'noch', 'nicht', ',', 'daß', 'wegen', 'eurer', 'Thorheit', ',', 'die', 'Crone', 'wackelt', ',', 'und', 'daß', 'Reich', 'geschmähet', 'wird', '?', 'Der', 'königliche', 'Purpur', 'fält', 'von', 'denen', 'Schuldern', ',', 'der', 'Zepter', 'bebet', ',', 'die', 'Ehre', 'nimmt', 'ab', ',', 'und', 'die', 'Majestät', 'wird', 'geringer', '.']"
